,mRNA_name,mRNA_score,mRNA_label
669,FOXP2,0.9997766613960266,0.0
670,CAMK2B,0.9997766613960266,0.0
671,PPM1K,0.9997765421867371,1.0
672,PCGF2,0.9997765421867371,0.0
673,MPLKIP,0.9997764229774475,0.0
674,CTR9,0.9997764229774475,0.0
675,NTRK3,0.9997764229774475,0.0
676,SOCS5,0.999776303768158,0.0
677,GNB5,0.9997761845588684,0.0
678,TOMM7,0.9997761845588684,0.0
679,KCTD2,0.9997760653495789,0.0
680,FGF5,0.9997758269309998,0.0
681,FNIP2,0.9997755885124207,0.0
682,ARHGAP31,0.9997755885124207,0.0
683,KIF13A,0.9997754693031311,0.0
684,GRIN3B,0.9997753500938416,0.0
685,TNNC2,0.999775230884552,1.0
686,MEF2C,0.999775230884552,0.0
687,SEMA5A,0.9997751116752625,0.0
688,MID2,0.9997748732566833,0.0
689,SLC6A19,0.9997748732566833,1.0
690,ALG9,0.9997746348381042,0.0
691,ALDH6A1,0.9997746348381042,1.0
692,CES2,0.9997746348381042,0.0
693,EMILIN1,0.9997746348381042,0.0
694,PAPSS2,0.9997746348381042,0.0
695,LHX1,0.9997745156288147,0.0
696,GLUL,0.9997745156288147,0.0
697,LBP,0.9997743964195251,0.0
698,SAMD12,0.9997743964195251,0.0
699,BCKDHA,0.9997742772102356,0.0
700,EIF4E3,0.9997742772102356,0.0
701,RIPOR2,0.9997742772102356,0.0
702,MAGI3,0.9997740387916565,0.0
703,SIRT4,0.9997739195823669,0.0
704,IL10,0.9997739195823669,0.0
705,CYFIP2,0.9997739195823669,0.0
706,LRP2,0.9997739195823669,0.0
707,PLIN4,0.9997735619544983,1.0
708,CABIN1,0.9997735619544983,0.0
709,CSF3,0.9997734427452087,1.0
710,NDUFA10,0.9997732043266296,0.0
711,SELENON,0.9997732043266296,0.0
712,PHEX,0.9997732043266296,0.0
713,A2M,0.9997732043266296,0.0
714,CDC42BPA,0.9997732043266296,0.0
715,ITSN2,0.9997732043266296,0.0
716,PLEKHO1,0.9997729659080505,0.0
717,CNRIP1,0.9997729659080505,0.0
718,CBL,0.999772846698761,0.0
719,RPL10,0.999772846698761,0.0
720,GLI2,0.999772846698761,0.0
721,ITGB1,0.9997727274894714,1.0
722,NGLY1,0.9997727274894714,1.0
723,RNF145,0.9997726082801819,0.0
724,IDE,0.9997724890708923,1.0
725,MAP2K4,0.9997723698616028,0.0
726,AGPS,0.9997722506523132,0.0
727,SLC22A5,0.9997722506523132,1.0
728,CCNG1,0.9997722506523132,0.0
729,GRHPR,0.9997722506523132,0.0
730,LOXHD1,0.9997722506523132,0.0
731,TOLLIP,0.9997721314430237,0.0
732,GRK3,0.9997720122337341,0.0
733,EHD3,0.9997720122337341,0.0
734,ALDOB,0.9997718930244446,0.0
735,GPRASP1,0.9997718930244446,0.0
736,SOGA3,0.999771773815155,1.0
737,CCDC92,0.999771773815155,1.0
738,HOMER1,0.9997716546058655,0.0
739,BTBD3,0.9997714161872864,0.0
740,KLF3,0.9997714161872864,0.0
741,PAMR1,0.9997714161872864,0.0
742,CERS1,0.9997712969779968,0.0
743,PFKFB3,0.9997711777687073,1.0
744,SRPRA,0.9997711777687073,0.0
745,PGM5,0.9997709393501282,0.0
746,CELF1,0.9997709393501282,0.0
747,MAN1C1,0.9997709393501282,0.0
748,APOLD1,0.9997709393501282,0.0
749,KRT3,0.9997709393501282,0.0
750,BLCAP,0.9997709393501282,0.0
751,ATP5F1B,0.9997707009315491,0.0
752,KAT6B,0.99977046251297,0.0
753,HNMT,0.99977046251297,0.0
754,TEK,0.99977046251297,0.0
755,ADAM33,0.9997703433036804,0.0
756,GPR55,0.9997699856758118,1.0
757,LIMS1,0.9997699856758118,0.0
758,NHP2,0.9997699856758118,0.0
759,SLC14A2,0.9997698664665222,0.0
760,PEX26,0.9997698664665222,1.0
761,SNX30,0.9997698664665222,0.0
762,LMOD1,0.9997698664665222,0.0
763,BCL2L2,0.9997698664665222,0.0
764,PRRC2C,0.9997697472572327,1.0
765,FBP1,0.9997697472572327,0.0
766,PLAT,0.9997696280479431,1.0
767,CRK,0.9997695088386536,0.0
768,DCTN5,0.999769389629364,0.0
769,TBX5,0.999769389629364,0.0
770,NFYB,0.9997692704200745,0.0
771,FOLR3,0.9997692704200745,0.0
772,STAC2,0.9997691512107849,0.0
773,ORM1,0.9997691512107849,0.0
774,TNS3,0.9997691512107849,0.0
775,ANXA10,0.9997690320014954,0.0
776,ATP6V1A,0.9997690320014954,0.0
777,HES1,0.9997690320014954,0.0
778,CPEB4,0.9997690320014954,1.0
779,CNN1,0.9997686743736267,0.0
780,FOXO3,0.9997686743736267,0.0
781,SGPP1,0.9997685551643372,0.0
782,PSMD1,0.999768078327179,0.0
783,APPL1,0.999768078327179,1.0
784,NKX6-1,0.999768078327179,0.0
785,DNAJB9,0.999768078327179,0.0
786,PARVA,0.9997679591178894,0.0
787,SPX,0.9997678399085999,0.0
788,TPM4,0.9997676014900208,0.0
789,BRWD1,0.9997674822807312,0.0
790,CCL2,0.9997674822807312,0.0
791,AIMP2,0.9997673630714417,0.0
792,REST,0.9997672438621521,0.0
793,LPGAT1,0.9997671246528625,0.0
794,HBB,0.999767005443573,0.0
795,KRAS,0.999767005443573,0.0
796,GNA12,0.9997668862342834,0.0
797,RPL27A,0.9997668862342834,0.0
798,ZSCAN18,0.9997668862342834,0.0
799,ART3,0.9997665286064148,1.0
800,CD163L1,0.9997665286064148,0.0
801,OLR1,0.9997665286064148,0.0
802,CCN1,0.9997664093971252,1.0
803,HIPK1,0.9997664093971252,0.0
804,XPO4,0.9997662901878357,1.0
805,ZNF880,0.9997661709785461,0.0
806,LMTK2,0.9997661709785461,0.0
807,CYP26B1,0.9997660517692566,0.0
808,TNNT3,0.9997660517692566,0.0
809,UBXN8,0.999765932559967,0.0
810,SPOCK2,0.999765932559967,0.0
811,MAPKAPK3,0.9997658133506775,1.0
812,GPCPD1,0.9997658133506775,1.0
813,CTTNBP2,0.9997658133506775,0.0
814,NOTCH2,0.9997658133506775,0.0
815,NPTN,0.9997656941413879,1.0
816,GJA5,0.9997656941413879,0.0
817,DOCK4,0.9997655749320984,0.0
818,CDIP1,0.9997655749320984,0.0
819,HSPB7,0.9997653365135193,0.0
820,RAB13,0.9997652173042297,0.0
821,HUWE1,0.9997650980949402,0.0
822,ANKHD1,0.9997650980949402,1.0
823,TSC2,0.9997650980949402,0.0
824,LPP,0.9997649788856506,1.0
825,IVD,0.9997648596763611,0.0
826,SOCS2,0.9997647404670715,0.0
827,CDK6,0.9997647404670715,0.0
828,SH3BP4,0.999764621257782,0.0
829,OBSL1,0.9997645020484924,0.0
830,ALX1,0.9997642636299133,0.0
831,ST3GAL4,0.9997642636299133,0.0
832,ANKRD49,0.9997641444206238,1.0
833,LMNA,0.9997640252113342,0.0
834,NOG,0.9997640252113342,0.0
835,MAP2K1,0.9997637867927551,0.0
836,HSPA1B,0.9997637867927551,1.0
837,HSP90AA1,0.9997636675834656,0.0
838,SYNGR1,0.999763548374176,0.0
839,PLEC,0.999763548374176,0.0
840,MRPS18B,0.999763548374176,0.0
841,FIGN,0.999763548374176,0.0
842,SERPINF1,0.999763548374176,0.0
843,ACVR2B,0.9997633099555969,0.0
844,KLF13,0.9997633099555969,0.0
845,APOF,0.9997631907463074,0.0
846,ADCY1,0.9997629523277283,0.0
847,KCNMB1,0.9997629523277283,1.0
848,FABP3,0.9997629523277283,0.0
849,SLC35A4,0.9997629523277283,0.0
850,LDB2,0.9997629523277283,0.0
851,PSMD6,0.9997629523277283,0.0
852,HUNK,0.9997628331184387,1.0
853,HSDL1,0.9997628331184387,0.0
854,PDE12,0.9997628331184387,0.0
855,SLC2A4RG,0.9997627139091492,0.0
856,AMER1,0.9997627139091492,1.0
857,UCP3,0.9997625946998596,0.0
858,C2CD2,0.9997625946998596,0.0
859,MYCBP2,0.9997624754905701,1.0
860,HS3ST4,0.9997624754905701,0.0
861,RBBP7,0.9997623562812805,0.0
862,FNDC3A,0.9997621178627014,1.0
863,CHD7,0.9997619986534119,0.0
864,CRIP1,0.9997618794441223,1.0
865,NPHS1,0.9997618794441223,0.0
866,RNASEK,0.9997618794441223,1.0
867,NUCB2,0.9997616410255432,1.0
868,BCL9L,0.9997616410255432,0.0
869,PHACTR4,0.9997616410255432,0.0
870,GOLGA7,0.9997616410255432,0.0
871,SLC25A30,0.9997615218162537,1.0
872,RALYL,0.9997615218162537,0.0
873,TRAPPC10,0.9997614026069641,0.0
874,EPAS1,0.9997614026069641,0.0
875,TGOLN2,0.9997614026069641,0.0
876,MCTP1,0.9997614026069641,0.0
877,WNT9B,0.999761164188385,0.0
878,SATB1,0.9997610449790955,0.0
879,ZFYVE27,0.9997610449790955,0.0
880,DAAM2,0.9997609257698059,0.0
881,PAQR7,0.9997609257698059,0.0
882,CGNL1,0.9997605681419373,0.0
883,NCALD,0.9997604489326477,0.0
884,CHRM2,0.9997604489326477,0.0
885,NXN,0.9997603297233582,0.0
886,ZC3H11A,0.9997603297233582,1.0
887,IPO7,0.9997602105140686,0.0
888,GRIA2,0.999760091304779,0.0
889,MICU1,0.999760091304779,0.0
890,HDAC6,0.999760091304779,0.0
891,MEF2D,0.999760091304779,0.0
892,BRAF,0.9997599720954895,1.0
893,ITLN1,0.9997598528862,0.0
894,CEP112,0.9997598528862,0.0
895,DYRK1B,0.9997597336769104,0.0
896,PKIG,0.9997597336769104,0.0
897,PPARG,0.9997596144676208,0.0
898,HRC,0.9997593760490417,1.0
899,MYLIP,0.9997592568397522,0.0
900,SULT1A1,0.9997592568397522,0.0
901,DR1,0.9997592568397522,1.0
902,RTL6,0.9997591376304626,0.0
903,NLRP12,0.9997591376304626,0.0
904,REL,0.9997588992118835,1.0
905,GABRA2,0.999758780002594,0.0
906,SPTSSA,0.999758780002594,0.0
907,PTPMT1,0.9997586607933044,1.0
908,BMPER,0.9997586607933044,0.0
909,AKAP11,0.9997585415840149,1.0
910,CYLD,0.9997585415840149,1.0
911,GOT2,0.9997585415840149,0.0
912,CYSTM1,0.9997585415840149,0.0
913,SOD2,0.9997584223747253,0.0
914,POMGNT2,0.9997583031654358,0.0
915,MT1M,0.9997583031654358,0.0
916,AP4E1,0.9997581839561462,1.0
917,TBX2,0.9997581839561462,0.0
918,CUL4B,0.9997581839561462,0.0
919,TXLNB,0.9997579455375671,1.0
920,G3BP1,0.9997579455375671,0.0
921,ANXA6,0.9997579455375671,0.0
922,PRKACA,0.9997578263282776,0.0
923,PPP1R15B,0.9997578263282776,0.0
924,ZBTB39,0.9997578263282776,0.0
925,FAM13A,0.9997575879096985,1.0
926,TOB2,0.9997575879096985,0.0
927,STXBP3,0.9997575879096985,1.0
928,ALX4,0.9997575879096985,0.0
929,MT-ATP6,0.9997575879096985,0.0
930,RAD51D,0.9997572302818298,0.0
931,PTEN,0.9997571110725403,0.0
932,NOVA2,0.9997571110725403,0.0
933,ATP1B2,0.9997571110725403,0.0
934,FZD5,0.9997567534446716,0.0
935,CASP7,0.9997566342353821,0.0
936,CDHR3,0.9997566342353821,0.0
937,ARL5B,0.9997566342353821,0.0
938,CCDC82,0.9997566342353821,1.0
939,MYOCD,0.9997566342353821,0.0
940,FABP4,0.9997565150260925,0.0
941,CTSG,0.9997565150260925,0.0
942,INPP4B,0.9997565150260925,0.0
943,EMP2,0.999756395816803,0.0
944,CRY1,0.9997562766075134,0.0
945,ASAH1,0.9997561573982239,1.0
946,TUB,0.9997561573982239,0.0
947,PATE2,0.9997561573982239,0.0
948,SMIM12,0.9997561573982239,0.0
949,SLC6A12,0.9997561573982239,0.0
950,ACOT7,0.9997560381889343,0.0
951,ARHGEF10L,0.9997557997703552,0.0
952,CMYA5,0.9997557997703552,0.0
953,C17orf100,0.9997557997703552,0.0
954,PWWP3B,0.9997556805610657,0.0
955,CACNB2,0.9997556805610657,0.0
956,CHRNA5,0.9997556805610657,0.0
957,NAT8L,0.9997555613517761,1.0
958,MYO5A,0.9997555613517761,0.0
959,NEXN,0.9997555613517761,0.0
960,AADAC,0.9997554421424866,0.0
961,ARHGAP44,0.9997554421424866,0.0
962,LGALS9C,0.9997552037239075,0.0
963,RBPMS2,0.9997550845146179,0.0
964,FAM171A1,0.9997550845146179,0.0
965,ARL15,0.9997549653053284,1.0
966,NSD1,0.9997549653053284,0.0
967,LMO7,0.9997549653053284,0.0
968,CDK17,0.9997549653053284,0.0
969,HSPA2,0.9997548460960388,0.0
970,ADAMTS1,0.9997547268867493,0.0
971,GNL3L,0.9997544884681702,0.0
972,PHLPP1,0.9997543692588806,0.0
973,LMCD1,0.9997543692588806,0.0
974,CYTL1,0.9997543692588806,0.0
975,FANCG,0.9997542500495911,0.0
976,DNER,0.9997542500495911,0.0
977,LTN1,0.9997541308403015,1.0
978,MSN,0.9997541308403015,0.0
979,LHFPL3,0.9997541308403015,0.0
980,PRDM16,0.999754011631012,0.0
981,KLHL29,0.9997538924217224,0.0
982,FOS,0.9997538924217224,1.0
983,PRICKLE2,0.9997538924217224,1.0
984,TRIM4,0.9997537732124329,0.0
985,TMEM182,0.9997536540031433,0.0
986,KANK2,0.9997535347938538,0.0
987,WDR81,0.9997532963752747,0.0
988,TBC1D2B,0.9997532963752747,0.0
989,CAPRIN2,0.9997531771659851,1.0
990,MAPK14,0.9997530579566956,0.0
991,ADGRV1,0.9997530579566956,1.0
992,RASGRP3,0.9997530579566956,1.0
993,SORT1,0.9997530579566956,0.0
994,ALMS1,0.9997530579566956,1.0
995,CACNA1H,0.999752938747406,0.0
996,ANKRD2,0.9997528195381165,0.0
997,MECP2,0.9997527003288269,0.0
998,CAVIN4,0.9997525811195374,1.0
999,SELENBP1,0.9997525811195374,0.0
1000,SLC16A4,0.9997525811195374,0.0
1001,AKAP7,0.9997524619102478,1.0
1002,PLAC8,0.9997524619102478,0.0
1003,TMEM198,0.9997524619102478,0.0
1004,RORA,0.9997524619102478,0.0
1005,MANSC1,0.9997522234916687,0.0
1006,MYOD1,0.9997521042823792,0.0
1007,NES,0.9997521042823792,1.0
1008,TMEM106B,0.9997519850730896,0.0
1009,MFAP5,0.9997519850730896,0.0
1010,KIFAP3,0.9997518658638,1.0
1011,SEPHS2,0.9997518658638,0.0
1012,AKT1,0.9997517466545105,0.0
1013,MYL9,0.999751627445221,0.0
1014,SH3GL3,0.999751627445221,0.0
1015,SSH1,0.9997513890266418,0.0
1016,CKB,0.9997512698173523,0.0
1017,NCAM1,0.9997511506080627,0.0
1018,ROCK1,0.9997511506080627,0.0
1019,TNNC1,0.9997511506080627,0.0
1020,UQCRC2,0.9997510313987732,0.0
1021,PLCG2,0.9997510313987732,0.0
1022,FRS2,0.9997510313987732,0.0
1023,RASAL2,0.9997509121894836,1.0
1024,TSSC4,0.9997509121894836,1.0
1025,SMAD6,0.9997509121894836,0.0
1026,ERLIN1,0.9997507929801941,0.0
1027,CARNMT1,0.9997506737709045,0.0
1028,FGA,0.9997506737709045,0.0
1029,PNN,0.9997506737709045,0.0
1030,WDR1,0.9997504353523254,0.0
1031,RAB8B,0.9997503161430359,0.0
1032,DAB2,0.9997501969337463,0.0
1033,AP1S2,0.9997499585151672,0.0
1034,TGFBR2,0.9997499585151672,0.0
1035,PGK1,0.9997497200965881,0.0
1036,MT-ND4,0.9997497200965881,0.0
1037,GDF11,0.9997496008872986,0.0
1038,PEX11A,0.9997496008872986,1.0
1039,MDGA2,0.999749481678009,0.0
1040,AIG1,0.999749481678009,0.0
1041,ATP8B2,0.999749481678009,0.0
1042,SEMA7A,0.9997493624687195,1.0
1043,GREM2,0.9997491240501404,0.0
1044,PDGFC,0.9997491240501404,0.0
1045,DCXR,0.9997488856315613,0.0
1046,ARPP19,0.9997488856315613,0.0
1047,CD151,0.9997487664222717,0.0
1048,CLU,0.9997487664222717,0.0
1049,RPL34,0.9997487664222717,0.0
1050,GYG1,0.9997487664222717,0.0
1051,LYSMD2,0.9997486472129822,0.0
1052,PRELP,0.9997486472129822,1.0
1053,PGM3,0.9997486472129822,0.0
1054,GRID1,0.9997486472129822,0.0
1055,PTCH2,0.9997484087944031,0.0
1056,MARF1,0.9997482895851135,1.0
1057,SPPL2A,0.9997482895851135,0.0
1058,FAM107A,0.999748170375824,0.0
1059,MEX3C,0.999748170375824,0.0
1060,ESS2,0.9997480511665344,0.0
1061,FABP1,0.9997480511665344,0.0
1062,PHTF2,0.9997479319572449,1.0
1063,SDC2,0.9997476935386658,0.0
1064,AGO2,0.9997476935386658,1.0
1065,MAPK8IP1,0.9997476935386658,0.0
1066,IRF1,0.9997475743293762,0.0
1067,CTSO,0.9997475743293762,1.0
1068,PCDHB11,0.9997475743293762,1.0
1069,ASGR2,0.9997475743293762,0.0
1070,TNFRSF11B,0.9997475743293762,0.0
1071,EDNRB,0.9997475743293762,0.0
1072,CAST,0.9997475743293762,1.0
1073,R3HCC1L,0.9997474551200867,1.0
1074,SLC29A4,0.9997473359107971,0.0
1075,DOK6,0.9997473359107971,0.0
1076,PPP2R1B,0.9997473359107971,0.0
1077,MTOR,0.9997472167015076,0.0
1078,NXF3,0.9997468590736389,1.0
1079,ROBO2,0.9997468590736389,0.0
1080,UBASH3B,0.9997467398643494,0.0
1081,CTNNB1,0.9997466206550598,0.0
1082,ZNF24,0.9997466206550598,0.0
1083,ZNF740,0.9997465014457703,1.0
1084,NDRG4,0.9997463822364807,0.0
1085,DLL1,0.9997463822364807,0.0
1086,NUFIP2,0.9997462630271912,0.0
1087,ST3GAL2,0.9997461438179016,0.0
1088,C11orf16,0.9997461438179016,0.0
1089,HSD17B4,0.9997461438179016,0.0
1090,RASSF1,0.9997461438179016,0.0
1091,STAT5B,0.9997460246086121,0.0
1092,TTC21B,0.9997460246086121,1.0
1093,PTN,0.9997460246086121,0.0
1094,OCRL,0.9997459053993225,1.0
1095,EIF4E,0.9997459053993225,0.0
1096,MAPK9,0.9997456669807434,0.0
1097,ALDH2,0.9997456669807434,0.0
1098,TLE1,0.9997456669807434,0.0
1099,MEP1A,0.9997454285621643,1.0
1100,EHHADH,0.9997454285621643,1.0
1101,MINPP1,0.9997453093528748,0.0
1102,MEGF11,0.9997453093528748,0.0
1103,SMYD1,0.9997451901435852,0.0
1104,PCDH18,0.9997450709342957,0.0
1105,PHKA1,0.9997450709342957,0.0
1106,BACH1,0.9997449517250061,0.0
1107,CFAP65,0.9997448325157166,0.0
1108,IFT140,0.999744713306427,0.0
1109,PILRA,0.9997445940971375,1.0
1110,KLF9,0.9997445940971375,0.0
1111,RSBN1,0.9997445940971375,1.0
1112,SPEN,0.9997445940971375,0.0
1113,NEU3,0.9997445940971375,0.0
1114,RAB21,0.9997445940971375,0.0
1115,TTC38,0.9997444748878479,0.0
1116,CALM1,0.9997444748878479,0.0
1117,TGFB1I1,0.9997443556785583,0.0
1118,SPATA7,0.9997443556785583,1.0
1119,SLC6A17,0.9997443556785583,1.0
1120,DNAJC10,0.9997443556785583,1.0
1121,PPIL4,0.9997443556785583,1.0
1122,WDR19,0.9997442364692688,1.0
1123,SYT11,0.9997442364692688,0.0
1124,ABCG2,0.9997438788414001,0.0
1125,PCDHB4,0.9997437596321106,1.0
1126,SH2B1,0.9997437596321106,0.0
1127,CTSE,0.9997437596321106,0.0
1128,BOK,0.9997437596321106,0.0
1129,PDGFRA,0.9997437596321106,0.0
1130,RUFY2,0.999743640422821,1.0
1131,PLPP3,0.999743640422821,0.0
1132,LIX1L,0.9997435212135315,0.0
1133,PEAK1,0.9997435212135315,0.0
1134,ZNF644,0.9997434020042419,0.0
1135,CAMSAP2,0.9997434020042419,1.0
1136,TERF2IP,0.9997432827949524,0.0
1137,ST6GAL1,0.9997432827949524,0.0
1138,RPH3AL,0.9997431635856628,0.0
1139,CREB3L2,0.9997431635856628,0.0
1140,LYPLA1,0.9997430443763733,0.0
1141,GSTA3,0.9997430443763733,0.0
1142,LMAN1,0.9997430443763733,1.0
1143,FNDC5,0.9997430443763733,1.0
1144,EGR2,0.9997430443763733,0.0
1145,DNAJC27,0.9997430443763733,0.0
1146,LYRM9,0.9997429251670837,0.0
1147,LONP2,0.9997429251670837,0.0
1148,ZNF292,0.9997429251670837,0.0
1149,MSL2,0.9997429251670837,0.0
1150,SSC5D,0.9997429251670837,0.0
1151,RAB3B,0.9997429251670837,0.0
1152,SEPSECS,0.9997429251670837,0.0
1153,FMN1,0.9997429251670837,1.0
1154,ZFP36,0.9997428059577942,1.0
1155,PYGB,0.9997426867485046,0.0
1156,MMUT,0.9997426867485046,0.0
1157,NDNF,0.9997424483299255,0.0
1158,CES1,0.999742329120636,0.0
1159,INTS10,0.999742329120636,0.0
1160,ACVR1C,0.9997422099113464,0.0
1161,LRRC19,0.9997422099113464,0.0
1162,MXD4,0.9997422099113464,0.0
1163,ALDH5A1,0.9997420907020569,0.0
1164,MFN2,0.9997420907020569,0.0
1165,ACTN4,0.9997420907020569,0.0
1166,ERICH2,0.9997419714927673,0.0
1167,LBR,0.9997419714927673,0.0
1168,PPL,0.9997418522834778,1.0
1169,MGST2,0.9997417330741882,0.0
1170,NRXN1,0.9997414946556091,0.0
1171,ATF6,0.9997414946556091,1.0
1172,SASH1,0.9997414946556091,0.0
1173,RUNDC3B,0.9997414946556091,0.0
1174,TM6SF1,0.9997413754463196,0.0
1175,BST1,0.99974125623703,1.0
1176,CDH11,0.9997411370277405,0.0
1177,DPYSL3,0.9997411370277405,0.0
1178,BMI1,0.9997411370277405,0.0
1179,PTPN13,0.9997410178184509,0.0
1180,PRKAB2,0.9997410178184509,1.0
1181,SAT1,0.9997408986091614,1.0
1182,PPP1R15A,0.9997407793998718,0.0
1183,HDAC7,0.9997407793998718,0.0
1184,POLR2B,0.9997406601905823,1.0
1185,GPRC5C,0.9997405409812927,0.0
1186,PECAM1,0.9997405409812927,0.0
1187,SMAD4,0.9997404217720032,0.0
1188,CYB561D1,0.9997404217720032,0.0
1189,SHPK,0.9997404217720032,0.0
1190,PBLD,0.9997404217720032,0.0
1191,NEDD4L,0.9997403025627136,0.0
1192,SNU13,0.9997401833534241,0.0
1193,TACC1,0.9997401833534241,0.0
1194,ARFIP1,0.9997401833534241,1.0
1195,TOP1,0.9997400641441345,0.0
1196,ACAA1,0.999739944934845,0.0
1197,DEFA3,0.999739944934845,0.0
1198,GRPEL1,0.9997398257255554,0.0
1199,ADPRH,0.9997395873069763,0.0
1200,IRS2,0.9997395873069763,0.0
1201,LYRM1,0.9997394680976868,0.0
1202,SKIL,0.9997394680976868,0.0
1203,RNF152,0.9997394680976868,0.0
1204,NID1,0.9997394680976868,0.0
1205,ZNF480,0.9997393488883972,0.0
1206,WDR44,0.9997393488883972,1.0
1207,CENPV,0.9997393488883972,0.0
1208,LAIR1,0.9997392296791077,0.0
1209,SORBS3,0.9997392296791077,0.0
1210,CRB2,0.9997392296791077,0.0
1211,ZBTB10,0.9997389912605286,0.0
1212,CAB39,0.9997389912605286,0.0
1213,CPEB3,0.9997389912605286,0.0
1214,NECAP2,0.9997389912605286,0.0
1215,GDF2,0.9997389912605286,0.0
1216,XK,0.999738872051239,0.0
1217,FOLR1,0.999738872051239,0.0
1218,BPIFB1,0.9997386336326599,1.0
1219,NEXMIF,0.9997386336326599,0.0
1220,KLHL9,0.9997385144233704,0.0
1221,BTBD9,0.9997385144233704,0.0
1222,ICAM2,0.9997383952140808,0.0
1223,TP53,0.9997382760047913,1.0
1224,FOXRED1,0.9997382760047913,0.0
1225,SLC22A1,0.9997382760047913,0.0
1226,PLPP4,0.9997381567955017,0.0
1227,MYZAP,0.9997381567955017,1.0
1228,CHRDL1,0.9997381567955017,0.0
1229,CFAP36,0.9997380375862122,0.0
1230,ANKRD1,0.9997380375862122,0.0
1231,ASAP2,0.9997380375862122,0.0
1232,NEDD4,0.9997379183769226,0.0
1233,SRGN,0.9997377991676331,1.0
1234,C12orf57,0.9997376799583435,0.0
1235,GABBR1,0.9997376799583435,0.0
1236,A1CF,0.999737560749054,0.0
1237,TFF3,0.999737560749054,0.0
1238,IGF1R,0.9997374415397644,0.0
1239,ARMC3,0.9997374415397644,0.0
1240,TPPP3,0.9997374415397644,0.0
1241,KCNQ1,0.9997374415397644,0.0
1242,CDK16,0.9997374415397644,0.0
1243,RBM24,0.9997373223304749,0.0
1244,RPS23,0.9997372031211853,0.0
1245,SPRY4,0.9997370839118958,0.0
1246,SDHA,0.9997370839118958,0.0
1247,CALHM3,0.9997370839118958,0.0
1248,HEG1,0.9997369647026062,0.0
1249,ASPN,0.9997368454933167,0.0
1250,CDON,0.9997368454933167,1.0
1251,FAM221A,0.9997368454933167,0.0
1252,GLUD1,0.9997367262840271,0.0
1253,ARHGAP39,0.9997366070747375,0.0
1254,CCDC71L,0.9997366070747375,0.0
1255,HSPA4,0.9997366070747375,0.0
1256,ISX,0.9997366070747375,0.0
1257,EGF,0.999736487865448,0.0
1258,GGACT,0.999736487865448,0.0
1259,FXN,0.9997362494468689,0.0
1260,MOB1A,0.9997360110282898,0.0
1261,CUL5,0.9997360110282898,0.0
1262,CD83,0.9997358918190002,0.0
1263,DNAJC25,0.9997357726097107,0.0
1264,FIBIN,0.9997357726097107,0.0
1265,SPTBN1,0.9997357726097107,0.0
1266,CYCS,0.9997357726097107,0.0
1267,CLDN18,0.9997357726097107,0.0
1268,LDLRAD3,0.9997356534004211,0.0
1269,DOCK11,0.9997356534004211,0.0
1270,FOSB,0.9997356534004211,0.0
1271,MET,0.9997355341911316,0.0
1272,ATP6V1C2,0.9997355341911316,0.0
1273,ISOC2,0.9997355341911316,0.0
1274,PXDNL,0.9997355341911316,0.0
1275,TMTC1,0.999735414981842,0.0
1276,PDGFB,0.999735414981842,0.0
1277,MEOX1,0.999735414981842,0.0
1278,DCPS,0.9997349381446838,0.0
1279,PIM3,0.9997348189353943,0.0
1280,RND3,0.9997348189353943,0.0
1281,SSR2,0.9997348189353943,1.0
1282,RPL22,0.9997346997261047,0.0
1283,RUSC2,0.9997346997261047,0.0
1284,GSTM5,0.9997346997261047,0.0
1285,PURG,0.9997346997261047,1.0
1286,STK33,0.9997346997261047,0.0
1287,DEAF1,0.9997346997261047,0.0
1288,CFLAR,0.9997345805168152,0.0
1289,FAM110B,0.9997344613075256,0.0
1290,HEYL,0.9997343420982361,0.0
1291,GNB2,0.9997343420982361,0.0
1292,SAT2,0.9997343420982361,0.0
1293,COL19A1,0.9997342228889465,0.0
1294,USP2,0.9997342228889465,0.0
1295,MTHFR,0.9997342228889465,0.0
1296,RYR2,0.9997342228889465,0.0
1297,SLC25A36,0.999734103679657,1.0
1298,LRBA,0.999734103679657,0.0
1299,KLF15,0.9997339844703674,0.0
1300,KLC4,0.9997339844703674,0.0
1301,CPNE8,0.9997339844703674,0.0
1302,HOXD13,0.9997339844703674,0.0
1303,ADH1B,0.9997339844703674,0.0
1304,MSTN,0.9997338652610779,0.0
1305,ZC3H14,0.9997338652610779,1.0
1306,NPAT,0.9997337460517883,0.0
1307,MYO6,0.9997336268424988,1.0
1308,SLC14A1,0.9997336268424988,0.0
1309,MAGED2,0.9997336268424988,0.0
1310,VSIG4,0.9997335076332092,0.0
1311,PRKAA1,0.9997335076332092,1.0
1312,MAP2K3,0.9997333884239197,0.0
1313,RWDD2A,0.9997333884239197,1.0
1314,SLC4A1,0.9997332692146301,0.0
1315,RBPJ,0.9997332692146301,1.0
1316,RDH11,0.9997332692146301,0.0
1317,TRIM58,0.9997332692146301,0.0
1318,APBB2,0.9997331500053406,0.0
1319,CCNI,0.999733030796051,0.0
1320,BAG1,0.9997329115867615,0.0
1321,FGF7,0.9997327923774719,0.0
1322,FECH,0.9997326731681824,0.0
1323,TTC30A,0.9997326731681824,0.0
1324,KCNJ15,0.9997325539588928,0.0
1325,LASP1,0.9997325539588928,0.0
1326,SCAMP2,0.9997324347496033,0.0
